id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population
5028,Spain,2020-02-18,2,0,2,0,40,-4,ESP,2020-02-01,17,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,65.9,46443959
5029,Spain,2020-02-19,2,0,2,0,40,-4,ESP,2020-02-01,18,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,65.9,46443959
5030,Spain,2020-02-20,2,0,2,0,40,-4,ESP,2020-02-01,19,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,65.9,46443959
5031,Spain,2020-02-21,2,0,2,0,40,-4,ESP,2020-02-01,20,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,65.9,46443959
5032,Spain,2020-02-22,2,0,2,0,40,-4,ESP,2020-02-01,21,NA,NA,NA,NA,NA,NA,NA,21,65.9,46443959
5033,Spain,2020-02-23,2,0,2,0,40,-4,ESP,2020-02-01,22,NA,NA,NA,NA,NA,NA,NA,32,65.9,46443959
5034,Spain,2020-02-24,2,0,2,0,40,-4,ESP,2020-02-01,23,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,65.9,46443959
5035,Spain,2020-02-25,6,0,2,4,40,-4,ESP,2020-02-01,24,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,65.9,46443959
5036,Spain,2020-02-26,13,0,2,11,40,-4,ESP,2020-02-01,25,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,65.9,46443959
5037,Spain,2020-02-27,15,0,2,13,40,-4,ESP,2020-02-01,26,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,65.9,46443959
5038,Spain,2020-02-28,32,0,2,30,40,-4,ESP,2020-02-01,27,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,65.9,46443959
5039,Spain,2020-02-29,45,0,2,43,40,-4,ESP,2020-02-01,28,NA,NA,NA,NA,NA,NA,NA,50,65.9,46443959
5040,Spain,2020-03-01,84,0,2,82,40,-4,ESP,2020-02-01,29,NA,NA,NA,NA,NA,NA,NA,48,65.9,46443959
5041,Spain,2020-03-02,120,0,2,118,40,-4,ESP,2020-02-01,30,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,65.9,46443959
5042,Spain,2020-03-03,165,1,2,162,40,-4,ESP,2020-02-01,31,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,65.9,46443959
5043,Spain,2020-03-04,222,2,2,218,40,-4,ESP,2020-02-01,32,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,65.9,46443959
5044,Spain,2020-03-05,259,3,2,254,40,-4,ESP,2020-02-01,33,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,65.9,46443959
5045,Spain,2020-03-06,400,5,2,393,40,-4,ESP,2020-02-01,34,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,65.9,46443959
5046,Spain,2020-03-07,500,10,30,460,40,-4,ESP,2020-02-01,35,NA,NA,NA,NA,NA,NA,NA,64,65.9,46443959
5047,Spain,2020-03-08,673,17,30,626,40,-4,ESP,2020-02-01,36,NA,NA,NA,NA,NA,NA,NA,72,65.9,46443959
5048,Spain,2020-03-09,1073,28,32,1013,40,-4,ESP,2020-02-01,37,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,65.9,46443959
5049,Spain,2020-03-10,1695,35,32,1628,40,-4,ESP,2020-02-01,38,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,65.9,46443959
5050,Spain,2020-03-11,2277,54,183,2040,40,-4,ESP,2020-02-01,39,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,65.9,46443959
5051,Sri Lanka,2020-01-22,0,0,0,0,7,81,LKA,2020-01-27,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,33.9,21203000
5052,Sri Lanka,2020-01-23,0,0,0,0,7,81,LKA,2020-01-27,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,33.9,21203000
5053,Sri Lanka,2020-01-24,0,0,0,0,7,81,LKA,2020-01-27,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,33.9,21203000
5054,Sri Lanka,2020-01-25,0,0,0,0,7,81,LKA,2020-01-27,0,NA,NA,NA,NA,NA,NA,NA,19,33.9,21203000
5055,Sri Lanka,2020-01-26,0,0,0,0,7,81,LKA,2020-01-27,0,NA,NA,NA,NA,NA,NA,NA,20,33.9,21203000
5056,Sri Lanka,2020-01-27,1,0,0,1,7,81,LKA,2020-01-27,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,33.9,21203000
5057,Sri Lanka,2020-01-28,1,0,0,1,7,81,LKA,2020-01-27,1,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,33.9,21203000
5058,Sri Lanka,2020-01-29,1,0,0,1,7,81,LKA,2020-01-27,2,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,33.9,21203000
5059,Sri Lanka,2020-01-30,1,0,0,1,7,81,LKA,2020-01-27,3,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,33.9,21203000
5060,Sri Lanka,2020-01-31,1,0,0,1,7,81,LKA,2020-01-27,4,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,33.9,21203000
5061,Sri Lanka,2020-02-01,1,0,0,1,7,81,LKA,2020-01-27,5,NA,NA,NA,NA,NA,NA,NA,22,33.9,21203000
5062,Sri Lanka,2020-02-02,1,0,0,1,7,81,LKA,2020-01-27,6,NA,NA,NA,NA,NA,NA,NA,19,33.9,21203000
5063,Sri Lanka,2020-02-03,1,0,0,1,7,81,LKA,2020-01-27,7,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,33.9,21203000
5064,Sri Lanka,2020-02-04,1,0,0,1,7,81,LKA,2020-01-27,8,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,33.9,21203000
5065,Sri Lanka,2020-02-05,1,0,0,1,7,81,LKA,2020-01-27,9,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,33.9,21203000
5066,Sri Lanka,2020-02-06,1,0,0,1,7,81,LKA,2020-01-27,10,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,33.9,21203000
5067,Sri Lanka,2020-02-07,1,0,0,1,7,81,LKA,2020-01-27,11,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,33.9,21203000
5068,Sri Lanka,2020-02-08,1,0,1,0,7,81,LKA,2020-01-27,12,NA,NA,NA,NA,NA,NA,NA,14,33.9,21203000
5069,Sri Lanka,2020-02-09,1,0,1,0,7,81,LKA,2020-01-27,13,NA,NA,NA,NA,NA,NA,NA,12,33.9,21203000
5070,Sri Lanka,2020-02-10,1,0,1,0,7,81,LKA,2020-01-27,14,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,33.9,21203000
5071,Sri Lanka,2020-02-11,1,0,1,0,7,81,LKA,2020-01-27,15,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,33.9,21203000
5072,Sri Lanka,2020-02-12,1,0,1,0,7,81,LKA,2020-01-27,16,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,33.9,21203000
5073,Sri Lanka,2020-02-13,1,0,1,0,7,81,LKA,2020-01-27,17,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,33.9,21203000
5074,Sri Lanka,2020-02-14,1,0,1,0,7,81,LKA,2020-01-27,18,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,33.9,21203000
5075,Sri Lanka,2020-02-15,1,0,1,0,7,81,LKA,2020-01-27,19,NA,NA,NA,NA,NA,NA,NA,9,33.9,21203000
5076,Sri Lanka,2020-02-16,1,0,1,0,7,81,LKA,2020-01-27,20,NA,NA,NA,NA,NA,NA,NA,9,33.9,21203000
5077,Sri Lanka,2020-02-17,1,0,1,0,7,81,LKA,2020-01-27,21,NA,13783.889648,NA,15.3,NA,NA,NA,8,33.9,21203000
5078,Sri Lanka,2020-02-18,1,0,1,0,7,81,LKA,2020-01-27,22,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,33.9,21203000
5079,Sri Lanka,2020-02-19,1,0,1,0,7,81,LKA,2020-01-27,23,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,33.9,21203000
5080,Sri Lanka,2020-02-20,1,0,1,0,7,81,LKA,2020-01-27,24,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,33.9,21203000
5081,Sri Lanka,2020-02-21,1,0,1,0,7,81,LKA,2020-01-27,25,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,33.9,21203000
5082,Sri Lanka,2020-02-22,1,0,1,0,7,81,LKA,2020-01-27,26,NA,NA,NA,NA,NA,NA,NA,21,33.9,21203000
5083,Sri Lanka,2020-02-23,1,0,1,0,7,81,LKA,2020-01-27,27,NA,NA,NA,NA,NA,NA,NA,32,33.9,21203000
5084,Sri Lanka,2020-02-24,1,0,1,0,7,81,LKA,2020-01-27,28,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,33.9,21203000
5085,Sri Lanka,2020-02-25,1,0,1,0,7,81,LKA,2020-01-27,29,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,33.9,21203000
5086,Sri Lanka,2020-02-26,1,0,1,0,7,81,LKA,2020-01-27,30,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,33.9,21203000
5087,Sri Lanka,2020-02-27,1,0,1,0,7,81,LKA,2020-01-27,31,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,33.9,21203000
5088,Sri Lanka,2020-02-28,1,0,1,0,7,81,LKA,2020-01-27,32,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,33.9,21203000
5089,Sri Lanka,2020-02-29,1,0,1,0,7,81,LKA,2020-01-27,33,NA,NA,NA,NA,NA,NA,NA,50,33.9,21203000
5090,Sri Lanka,2020-03-01,1,0,1,0,7,81,LKA,2020-01-27,34,NA,NA,NA,NA,NA,NA,NA,48,33.9,21203000
5091,Sri Lanka,2020-03-02,1,0,1,0,7,81,LKA,2020-01-27,35,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,33.9,21203000
5092,Sri Lanka,2020-03-03,1,0,1,0,7,81,LKA,2020-01-27,36,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,33.9,21203000
5093,Sri Lanka,2020-03-04,1,0,1,0,7,81,LKA,2020-01-27,37,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,33.9,21203000
5094,Sri Lanka,2020-03-05,1,0,1,0,7,81,LKA,2020-01-27,38,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,33.9,21203000
5095,Sri Lanka,2020-03-06,1,0,1,0,7,81,LKA,2020-01-27,39,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,33.9,21203000
5096,Sri Lanka,2020-03-07,1,0,1,0,7,81,LKA,2020-01-27,40,NA,NA,NA,NA,NA,NA,NA,64,33.9,21203000
5097,Sri Lanka,2020-03-08,1,0,1,0,7,81,LKA,2020-01-27,41,NA,NA,NA,NA,NA,NA,NA,72,33.9,21203000
5098,Sri Lanka,2020-03-09,1,0,1,0,7,81,LKA,2020-01-27,42,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,33.9,21203000
5099,Sri Lanka,2020-03-10,1,0,1,0,7,81,LKA,2020-01-27,43,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,33.9,21203000
5100,Sri Lanka,2020-03-11,2,0,1,1,7,81,LKA,2020-01-27,44,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,33.9,21203000
5101,Sweden,2020-01-22,0,0,0,0,63,16,SWE,2020-01-31,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,72.1,9903122
5102,Sweden,2020-01-23,0,0,0,0,63,16,SWE,2020-01-31,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,72.1,9903122
5103,Sweden,2020-01-24,0,0,0,0,63,16,SWE,2020-01-31,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,72.1,9903122
5104,Sweden,2020-01-25,0,0,0,0,63,16,SWE,2020-01-31,0,NA,NA,NA,NA,NA,NA,NA,19,72.1,9903122
5105,Sweden,2020-01-26,0,0,0,0,63,16,SWE,2020-01-31,0,NA,NA,NA,NA,NA,NA,NA,20,72.1,9903122
5106,Sweden,2020-01-27,0,0,0,0,63,16,SWE,2020-01-31,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,72.1,9903122
5107,Sweden,2020-01-28,0,0,0,0,63,16,SWE,2020-01-31,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,72.1,9903122
5108,Sweden,2020-01-29,0,0,0,0,63,16,SWE,2020-01-31,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,72.1,9903122
5109,Sweden,2020-01-30,0,0,0,0,63,16,SWE,2020-01-31,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,72.1,9903122
5110,Sweden,2020-01-31,1,0,0,1,63,16,SWE,2020-01-31,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,72.1,9903122
5111,Sweden,2020-02-01,1,0,0,1,63,16,SWE,2020-01-31,1,NA,NA,NA,NA,NA,NA,NA,22,72.1,9903122
5112,Sweden,2020-02-02,1,0,0,1,63,16,SWE,2020-01-31,2,NA,NA,NA,NA,NA,NA,NA,19,72.1,9903122
5113,Sweden,2020-02-03,1,0,0,1,63,16,SWE,2020-01-31,3,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,72.1,9903122
5114,Sweden,2020-02-04,1,0,0,1,63,16,SWE,2020-01-31,4,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,72.1,9903122
5115,Sweden,2020-02-05,1,0,0,1,63,16,SWE,2020-01-31,5,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,72.1,9903122
5116,Sweden,2020-02-06,1,0,0,1,63,16,SWE,2020-01-31,6,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,72.1,9903122
5117,Sweden,2020-02-07,1,0,0,1,63,16,SWE,2020-01-31,7,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,72.1,9903122
5118,Sweden,2020-02-08,1,0,0,1,63,16,SWE,2020-01-31,8,NA,NA,NA,NA,NA,NA,NA,14,72.1,9903122
5119,Sweden,2020-02-09,1,0,0,1,63,16,SWE,2020-01-31,9,NA,NA,NA,NA,NA,NA,NA,12,72.1,9903122
5120,Sweden,2020-02-10,1,0,0,1,63,16,SWE,2020-01-31,10,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,72.1,9903122
5121,Sweden,2020-02-11,1,0,0,1,63,16,SWE,2020-01-31,11,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,72.1,9903122
5122,Sweden,2020-02-12,1,0,0,1,63,16,SWE,2020-01-31,12,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,72.1,9903122
5123,Sweden,2020-02-13,1,0,0,1,63,16,SWE,2020-01-31,13,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,72.1,9903122
5124,Sweden,2020-02-14,1,0,0,1,63,16,SWE,2020-01-31,14,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,72.1,9903122
5125,Sweden,2020-02-15,1,0,0,1,63,16,SWE,2020-01-31,15,NA,NA,NA,NA,NA,NA,NA,9,72.1,9903122
5126,Sweden,2020-02-16,1,0,0,1,63,16,SWE,2020-01-31,16,NA,NA,NA,NA,NA,NA,NA,9,72.1,9903122
5127,Sweden,2020-02-17,1,0,0,1,63,16,SWE,2020-01-31,17,NA,13783.889648,NA,15.3,NA,NA,NA,8,72.1,9903122
5128,Sweden,2020-02-18,1,0,0,1,63,16,SWE,2020-01-31,18,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,72.1,9903122
5129,Sweden,2020-02-19,1,0,0,1,63,16,SWE,2020-01-31,19,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,72.1,9903122
5130,Sweden,2020-02-20,1,0,0,1,63,16,SWE,2020-01-31,20,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,72.1,9903122
5131,Sweden,2020-02-21,1,0,0,1,63,16,SWE,2020-01-31,21,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,72.1,9903122
5132,Sweden,2020-02-22,1,0,0,1,63,16,SWE,2020-01-31,22,NA,NA,NA,NA,NA,NA,NA,21,72.1,9903122
5133,Sweden,2020-02-23,1,0,0,1,63,16,SWE,2020-01-31,23,NA,NA,NA,NA,NA,NA,NA,32,72.1,9903122
5134,Sweden,2020-02-24,1,0,0,1,63,16,SWE,2020-01-31,24,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,72.1,9903122
5135,Sweden,2020-02-25,1,0,0,1,63,16,SWE,2020-01-31,25,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,72.1,9903122
5136,Sweden,2020-02-26,2,0,0,2,63,16,SWE,2020-01-31,26,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,72.1,9903122
5137,Sweden,2020-02-27,7,0,0,7,63,16,SWE,2020-01-31,27,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,72.1,9903122
5138,Sweden,2020-02-28,7,0,0,7,63,16,SWE,2020-01-31,28,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,72.1,9903122
5139,Sweden,2020-02-29,12,0,0,12,63,16,SWE,2020-01-31,29,NA,NA,NA,NA,NA,NA,NA,50,72.1,9903122
5140,Sweden,2020-03-01,14,0,0,14,63,16,SWE,2020-01-31,30,NA,NA,NA,NA,NA,NA,NA,48,72.1,9903122
5141,Sweden,2020-03-02,15,0,0,15,63,16,SWE,2020-01-31,31,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,72.1,9903122
5142,Sweden,2020-03-03,21,0,0,21,63,16,SWE,2020-01-31,32,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,72.1,9903122
5143,Sweden,2020-03-04,35,0,0,35,63,16,SWE,2020-01-31,33,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,72.1,9903122
5144,Sweden,2020-03-05,94,0,0,94,63,16,SWE,2020-01-31,34,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,72.1,9903122
5145,Sweden,2020-03-06,101,0,0,101,63,16,SWE,2020-01-31,35,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,72.1,9903122
5146,Sweden,2020-03-07,161,0,0,161,63,16,SWE,2020-01-31,36,NA,NA,NA,NA,NA,NA,NA,64,72.1,9903122
5147,Sweden,2020-03-08,203,0,0,203,63,16,SWE,2020-01-31,37,NA,NA,NA,NA,NA,NA,NA,72,72.1,9903122
5148,Sweden,2020-03-09,248,0,1,247,63,16,SWE,2020-01-31,38,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,72.1,9903122
5149,Sweden,2020-03-10,355,0,1,354,63,16,SWE,2020-01-31,39,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,72.1,9903122
5150,Sweden,2020-03-11,500,1,1,498,63,16,SWE,2020-01-31,40,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,72.1,9903122
5151,Switzerland,2020-01-22,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,67,8372098
5152,Switzerland,2020-01-23,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,67,8372098
5153,Switzerland,2020-01-24,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,67,8372098
5154,Switzerland,2020-01-25,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,19,67,8372098
5155,Switzerland,2020-01-26,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,20,67,8372098
5156,Switzerland,2020-01-27,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,67,8372098
5157,Switzerland,2020-01-28,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,67,8372098
5158,Switzerland,2020-01-29,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,67,8372098
5159,Switzerland,2020-01-30,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,67,8372098
5160,Switzerland,2020-01-31,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,67,8372098
5161,Switzerland,2020-02-01,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,22,67,8372098
5162,Switzerland,2020-02-02,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,19,67,8372098
5163,Switzerland,2020-02-03,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,67,8372098
5164,Switzerland,2020-02-04,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,67,8372098
5165,Switzerland,2020-02-05,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,67,8372098
5166,Switzerland,2020-02-06,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,67,8372098
5167,Switzerland,2020-02-07,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,67,8372098
5168,Switzerland,2020-02-08,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,14,67,8372098
5169,Switzerland,2020-02-09,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,12,67,8372098
5170,Switzerland,2020-02-10,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,67,8372098
5171,Switzerland,2020-02-11,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,67,8372098
5172,Switzerland,2020-02-12,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,67,8372098
5173,Switzerland,2020-02-13,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,67,8372098
5174,Switzerland,2020-02-14,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,67,8372098
5175,Switzerland,2020-02-15,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,9,67,8372098
5176,Switzerland,2020-02-16,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,9,67,8372098
5177,Switzerland,2020-02-17,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,67,8372098
5178,Switzerland,2020-02-18,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,67,8372098
5179,Switzerland,2020-02-19,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,67,8372098
5180,Switzerland,2020-02-20,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,67,8372098
5181,Switzerland,2020-02-21,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,67,8372098
5182,Switzerland,2020-02-22,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,21,67,8372098
5183,Switzerland,2020-02-23,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,NA,NA,NA,NA,NA,NA,NA,32,67,8372098
5184,Switzerland,2020-02-24,0,0,0,0,46.8182,8.2275,CHE,2020-02-25,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,67,8372098
5185,Switzerland,2020-02-25,1,0,0,1,46.8182,8.2275,CHE,2020-02-25,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,67,8372098
5186,Switzerland,2020-02-26,1,0,0,1,46.8182,8.2275,CHE,2020-02-25,1,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,67,8372098
5187,Switzerland,2020-02-27,8,0,0,8,46.8182,8.2275,CHE,2020-02-25,2,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,67,8372098
5188,Switzerland,2020-02-28,8,0,0,8,46.8182,8.2275,CHE,2020-02-25,3,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,67,8372098
5189,Switzerland,2020-02-29,18,0,0,18,46.8182,8.2275,CHE,2020-02-25,4,NA,NA,NA,NA,NA,NA,NA,50,67,8372098
5190,Switzerland,2020-03-01,27,0,0,27,46.8182,8.2275,CHE,2020-02-25,5,NA,NA,NA,NA,NA,NA,NA,48,67,8372098
5191,Switzerland,2020-03-02,42,0,0,42,46.8182,8.2275,CHE,2020-02-25,6,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,67,8372098
5192,Switzerland,2020-03-03,56,0,2,54,46.8182,8.2275,CHE,2020-02-25,7,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,67,8372098
5193,Switzerland,2020-03-04,90,0,3,87,46.8182,8.2275,CHE,2020-02-25,8,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,67,8372098
5194,Switzerland,2020-03-05,114,1,3,110,46.8182,8.2275,CHE,2020-02-25,9,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,67,8372098
5195,Switzerland,2020-03-06,214,1,3,210,46.8182,8.2275,CHE,2020-02-25,10,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,67,8372098
